"","01","011","013","017","019","02","021","0211","022","028","03","030","031","032","033","034","036","037","038","04","041","042","043","044","045","047","05","07","09","1","1009","1012","1071","1093","1110","118","1230","124","1241","1253","1273","1279","1296","13","130","131","1326","1328","1329","1330","1331","1333","1334","1335","1336","1337","1338","1339","1340","1341","1342","1343","1344","1345","1346","1347","1348","1421","1424","1446","1451","1457","150","1500","1502","1506","1528","1555","157","1574","1579","1582","1593","16","1602","1604","1661","1675","1692","174","176","1780","18","1823","184","191","205","209","2193","22","222","233","2372","2411","2542","2546","2680","2726","273","2737","2766","2786","28","3","31","33","346","348","35","372","4","427","517","543","555","565","579","61","69","700","713","732","740","752","788","79","791","792","807","826","827","828","829","851","863","892","954","968","979","983","A"
"1230",501,458,501,501,419,501,501,490,250,496,500,501,498,463,342,500,453,499,496,333,501,499,470,213,501,462,494,501,498,501,496,501,501,489,501,499,501,501,494,498,499,497,501,501,501,500,494,501,500,499,501,501,453,500,501,479,436,501,498,501,499,501,493,501,498,501,501,405,498,501,491,500,501,476,496,499,501,501,501,444,501,501,500,501,501,496,492,501,501,493,498,491,501,498,494,501,501,501,499,501,493,497,501,490,463,484,500,501,499,501,498,500,501,501,298,350,491,498,501,501,493,489,500,449,501,496,438,501,501,497,501,501,494,501,500,500,501,497,479,501,501,501,501,485,501,500,488,501,498,501,501
"124",503,460,503,503,421,503,503,491,250,498,502,503,500,465,344,502,455,501,498,335,503,501,472,215,503,464,496,503,500,503,498,503,503,491,503,501,501,503,496,498,501,499,503,503,503,502,496,503,502,501,503,503,455,502,503,481,438,503,500,503,501,503,495,503,499,503,503,407,500,503,493,502,501,478,498,501,503,503,503,446,503,503,502,503,503,498,494,503,503,495,500,493,503,499,496,503,503,503,501,503,495,497,503,492,465,486,502,503,501,503,500,502,503,503,300,350,491,500,503,503,495,490,502,451,503,498,440,503,503,499,503,502,496,503,502,502,503,499,481,503,503,503,503,486,503,502,490,503,500,502,503
"1241",496,453,496,496,414,496,496,484,250,491,495,496,493,465,337,495,448,494,491,328,496,494,465,208,496,457,489,496,493,496,491,496,496,484,496,494,494,496,496,491,494,492,496,496,496,495,496,496,495,494,496,496,448,495,496,481,431,496,493,496,494,496,488,496,492,496,496,400,493,496,486,495,494,471,491,494,496,496,496,439,496,496,495,496,496,491,494,496,496,488,493,486,496,492,496,496,496,496,494,496,488,490,496,485,465,479,495,496,494,496,493,495,496,496,293,350,484,493,496,496,488,483,495,444,496,491,433,496,496,492,496,495,489,496,495,495,496,492,474,496,496,496,496,479,496,495,483,496,493,495,496
"1253",498,455,498,498,416,498,498,488,249,493,497,498,495,460,340,497,451,497,493,331,498,496,467,212,498,459,491,498,495,498,493,498,498,486,498,496,498,498,491,498,496,495,498,498,498,497,491,498,497,497,498,498,451,497,498,476,433,498,495,498,496,498,490,498,495,498,498,402,495,498,488,497,498,473,493,496,498,498,498,441,498,498,498,498,498,493,489,498,498,490,495,488,498,495,491,498,498,498,496,498,490,494,498,488,460,481,497,498,496,498,495,497,498,498,296,348,488,495,498,498,490,486,497,447,498,493,436,498,498,494,498,498,491,498,497,497,498,494,476,498,498,498,498,482,498,497,485,498,496,498,498
"1273",501,458,501,501,419,501,501,489,250,496,500,501,498,463,342,500,453,499,496,333,501,499,470,213,501,462,494,501,498,501,496,501,501,489,501,499,499,501,494,496,501,497,501,501,501,500,494,501,500,499,501,501,453,500,501,479,436,501,498,501,499,501,493,501,497,501,501,405,498,501,491,500,499,476,496,499,501,501,501,444,501,501,500,501,501,496,492,501,501,493,498,491,501,497,494,501,501,501,499,501,493,496,501,490,463,484,500,501,499,501,498,500,501,501,298,350,489,498,501,501,493,488,500,450,501,496,438,501,501,497,501,500,494,501,500,500,501,497,479,501,501,501,501,484,501,500,488,501,498,500,501
"1279",499,456,499,499,420,499,499,487,247,494,498,499,496,461,341,498,452,497,494,331,499,497,468,212,499,460,492,499,496,499,494,499,499,487,499,497,497,499,492,495,497,499,499,499,499,498,492,499,498,498,499,499,452,498,499,477,434,499,496,499,497,499,491,499,495,499,499,403,496,499,489,498,497,474,494,497,499,499,499,442,499,499,499,499,499,494,490,499,499,491,496,489,499,495,492,499,499,499,497,499,491,493,499,489,461,482,498,499,497,499,496,498,499,499,299,349,487,496,499,499,491,486,498,447,499,494,437,499,499,495,499,498,492,499,498,498,499,495,477,499,499,499,499,482,499,498,486,499,497,498,499
"1296",503,460,503,503,421,503,503,491,250,498,502,503,500,465,344,502,455,501,498,335,503,501,472,215,503,464,496,503,500,503,498,503,503,491,503,501,501,503,496,498,501,499,503,503,503,502,496,503,502,501,503,503,455,502,503,481,438,503,500,503,501,503,495,503,499,503,503,407,500,503,493,502,501,478,498,501,503,503,503,446,503,503,502,503,503,498,494,503,503,495,500,493,503,499,496,503,503,503,501,503,495,497,503,492,465,486,502,503,501,503,500,502,503,503,300,350,491,500,503,503,495,490,502,451,503,498,440,503,503,499,503,502,496,503,502,502,503,499,481,503,503,503,503,486,503,502,490,503,500,502,503
"13",503,460,503,503,421,503,503,491,250,498,502,503,500,465,344,502,455,501,498,335,503,501,472,215,503,464,496,503,500,503,498,503,503,491,503,501,501,503,496,498,501,499,503,503,503,502,496,503,502,501,503,503,455,502,503,481,438,503,500,503,501,503,495,503,499,503,503,407,500,503,493,502,501,478,498,501,503,503,503,446,503,503,502,503,503,498,494,503,503,495,500,493,503,499,496,503,503,503,501,503,495,497,503,492,465,486,502,503,501,503,500,502,503,503,300,350,491,500,503,503,495,490,502,451,503,498,440,503,503,499,503,502,496,503,502,502,503,499,481,503,503,503,503,486,503,502,490,503,500,502,503
"130",503,460,503,503,421,503,503,491,250,498,502,503,500,465,344,502,455,501,498,335,503,501,472,215,503,464,496,503,500,503,498,503,503,491,503,501,501,503,496,498,501,499,503,503,503,502,496,503,502,501,503,503,455,502,503,481,438,503,500,503,501,503,495,503,499,503,503,407,500,503,493,502,501,478,498,501,503,503,503,446,503,503,502,503,503,498,494,503,503,495,500,493,503,499,496,503,503,503,501,503,495,497,503,492,465,486,502,503,501,503,500,502,503,503,300,350,491,500,503,503,495,490,502,451,503,498,440,503,503,499,503,502,496,503,502,502,503,499,481,503,503,503,503,486,503,502,490,503,500,502,503
"131",502,460,502,502,420,502,502,490,250,497,501,502,499,464,344,501,454,500,497,335,502,500,471,215,502,463,495,502,499,502,497,502,502,490,502,500,500,502,495,497,500,498,502,502,502,502,495,502,501,500,502,502,454,501,502,480,438,502,499,502,500,502,494,502,498,502,502,407,499,502,492,501,500,477,497,500,502,502,502,445,502,502,501,502,502,497,493,502,502,494,499,492,502,498,495,502,502,502,500,502,494,496,502,491,464,485,501,502,500,502,499,501,502,502,299,349,490,499,502,502,494,489,501,450,502,497,440,502,502,498,502,501,495,502,501,501,502,498,481,502,502,502,502,485,502,501,490,502,499,501,502
"1326",496,453,496,496,414,496,496,484,250,491,495,496,493,465,337,495,448,494,491,328,496,494,465,208,496,457,489,496,493,496,491,496,496,484,496,494,494,496,496,491,494,492,496,496,496,495,496,496,495,494,496,496,448,495,496,481,431,496,493,496,494,496,488,496,492,496,496,400,493,496,486,495,494,471,491,494,496,496,496,439,496,496,495,496,496,491,494,496,496,488,493,486,496,492,496,496,496,496,494,496,488,490,496,485,465,479,495,496,494,496,493,495,496,496,293,350,484,493,496,496,488,483,495,444,496,491,433,496,496,492,496,495,489,496,495,495,496,492,474,496,496,496,496,479,496,495,483,496,493,495,496
"1328",503,460,503,503,421,503,503,491,250,498,502,503,500,465,344,502,455,501,498,335,503,501,472,215,503,464,496,503,500,503,498,503,503,491,503,501,501,503,496,498,501,499,503,503,503,502,496,503,502,501,503,503,455,502,503,481,438,503,500,503,501,503,495,503,499,503,503,407,500,503,493,502,501,478,498,501,503,503,503,446,503,503,502,503,503,498,494,503,503,495,500,493,503,499,496,503,503,503,501,503,495,497,503,492,465,486,502,503,501,503,500,502,503,503,300,350,491,500,503,503,495,490,502,451,503,498,440,503,503,499,503,502,496,503,502,502,503,499,481,503,503,503,503,486,503,502,490,503,500,502,503
"1329",502,459,502,502,420,502,502,490,250,497,501,502,499,464,343,501,454,500,497,335,502,500,471,214,502,463,495,502,499,502,497,502,502,490,502,500,500,502,495,497,500,498,502,502,502,501,495,502,502,500,502,502,454,501,502,480,437,502,499,502,500,502,494,502,498,502,502,407,499,502,492,501,500,477,497,500,502,502,502,445,502,502,501,502,502,497,493,502,502,494,499,492,502,498,495,502,502,502,500,502,494,496,502,491,464,485,501,502,500,502,499,501,502,502,299,349,491,499,502,502,494,489,501,450,502,497,439,502,502,498,502,501,495,502,501,501,502,498,480,502,502,502,502,485,502,501,489,502,499,501,502
"1330",501,458,501,501,419,501,501,489,250,496,500,501,498,463,343,500,454,499,496,333,501,499,470,214,501,462,494,501,498,501,496,501,501,489,501,499,499,501,494,497,499,498,501,501,501,500,494,501,500,501,501,501,454,500,501,479,436,501,498,501,499,501,493,501,497,501,501,405,498,501,491,500,499,476,496,499,501,501,501,444,501,501,501,501,501,496,492,501,501,493,498,491,501,497,494,501,501,501,499,501,493,495,501,491,463,484,500,501,499,501,498,500,501,501,298,349,489,498,501,501,493,488,500,449,501,496,439,501,501,497,501,500,494,501,500,500,501,497,479,501,501,501,501,484,501,500,488,501,499,500,501
"1331",503,460,503,503,421,503,503,491,250,498,502,503,500,465,344,502,455,501,498,335,503,501,472,215,503,464,496,503,500,503,498,503,503,491,503,501,501,503,496,498,501,499,503,503,503,502,496,503,502,501,503,503,455,502,503,481,438,503,500,503,501,503,495,503,499,503,503,407,500,503,493,502,501,478,498,501,503,503,503,446,503,503,502,503,503,498,494,503,503,495,500,493,503,499,496,503,503,503,501,503,495,497,503,492,465,486,502,503,501,503,500,502,503,503,300,350,491,500,503,503,495,490,502,451,503,498,440,503,503,499,503,502,496,503,502,502,503,499,481,503,503,503,503,486,503,502,490,503,500,502,503
"1333",503,460,503,503,421,503,503,491,250,498,502,503,500,465,344,502,455,501,498,335,503,501,472,215,503,464,496,503,500,503,498,503,503,491,503,501,501,503,496,498,501,499,503,503,503,502,496,503,502,501,503,503,455,502,503,481,438,503,500,503,501,503,495,503,499,503,503,407,500,503,493,502,501,478,498,501,503,503,503,446,503,503,502,503,503,498,494,503,503,495,500,493,503,499,496,503,503,503,501,503,495,497,503,492,465,486,502,503,501,503,500,502,503,503,300,350,491,500,503,503,495,490,502,451,503,498,440,503,503,499,503,502,496,503,502,502,503,499,481,503,503,503,503,486,503,502,490,503,500,502,503
"1334",455,412,455,455,373,455,455,443,250,453,454,455,452,417,344,454,455,453,450,287,455,453,424,215,455,416,448,455,453,455,450,455,455,443,455,453,453,455,448,451,453,452,455,455,455,454,448,455,454,454,455,455,455,454,455,433,390,455,452,455,453,455,447,455,451,455,455,359,452,455,445,454,453,430,450,453,455,455,455,398,455,455,455,455,455,455,446,455,455,447,452,447,455,451,448,455,455,455,454,455,447,449,455,445,417,438,454,455,453,455,452,454,455,455,252,312,448,452,455,455,447,442,454,403,455,450,434,455,455,451,455,454,455,455,454,454,455,454,433,455,455,455,455,438,455,454,442,455,453,454,455
"1335",502,459,502,502,420,502,502,490,249,497,501,502,499,464,344,501,454,500,497,335,502,500,471,215,502,463,495,502,499,502,497,502,502,490,502,500,500,502,495,497,500,498,502,502,502,501,495,502,501,500,502,502,454,502,502,480,437,502,499,502,500,502,494,502,498,502,502,407,499,502,492,501,500,477,497,500,502,502,502,445,502,502,501,502,502,497,493,502,502,494,499,492,502,498,495,502,502,502,500,502,494,496,502,491,464,485,501,502,500,502,499,501,502,502,299,349,490,499,502,502,494,489,501,450,502,497,439,502,502,498,502,501,495,502,501,501,502,498,480,502,502,502,502,485,502,501,489,502,499,501,502
"1336",503,460,503,503,421,503,503,491,250,498,502,503,500,465,344,502,455,501,498,335,503,501,472,215,503,464,496,503,500,503,498,503,503,491,503,501,501,503,496,498,501,499,503,503,503,502,496,503,502,501,503,503,455,502,503,481,438,503,500,503,501,503,495,503,499,503,503,407,500,503,493,502,501,478,498,501,503,503,503,446,503,503,502,503,503,498,494,503,503,495,500,493,503,499,496,503,503,503,501,503,495,497,503,492,465,486,502,503,501,503,500,502,503,503,300,350,491,500,503,503,495,490,502,451,503,498,440,503,503,499,503,502,496,503,502,502,503,499,481,503,503,503,503,486,503,502,490,503,500,502,503
"1337",481,439,481,481,400,481,481,471,237,476,480,481,478,450,333,480,433,479,476,324,481,479,450,207,481,443,474,481,478,481,477,481,481,469,481,480,479,481,481,476,479,477,481,481,481,480,481,481,480,479,481,481,433,480,481,481,419,481,478,481,479,481,473,481,477,481,481,396,478,481,472,480,479,456,476,479,481,481,481,426,481,481,480,481,481,476,479,481,481,473,478,471,481,477,481,481,481,481,479,481,473,475,481,470,450,466,480,481,479,481,478,480,481,481,284,337,469,478,481,481,473,468,480,430,481,476,421,481,481,477,481,480,474,481,480,480,481,477,459,481,481,481,481,465,481,480,468,481,478,480,481
"1338",438,413,438,438,384,438,438,436,237,433,437,438,436,431,303,437,390,436,433,296,438,438,438,174,438,399,431,438,435,438,435,438,438,426,438,436,436,438,431,433,436,434,438,438,438,438,431,438,437,436,438,438,390,437,438,419,438,438,435,438,436,438,434,438,434,438,438,367,438,438,436,437,436,438,433,436,438,438,438,381,438,438,437,438,438,433,429,438,438,431,437,434,438,434,431,438,438,438,436,438,436,435,438,427,431,427,437,438,436,438,435,438,438,438,251,291,426,438,438,438,436,431,438,386,438,433,378,438,438,434,438,437,431,438,437,437,438,434,436,438,438,438,438,421,438,437,438,438,435,437,438
"1339",503,460,503,503,421,503,503,491,250,498,502,503,500,465,344,502,455,501,498,335,503,501,472,215,503,464,496,503,500,503,498,503,503,491,503,501,501,503,496,498,501,499,503,503,503,502,496,503,502,501,503,503,455,502,503,481,438,503,500,503,501,503,495,503,499,503,503,407,500,503,493,502,501,478,498,501,503,503,503,446,503,503,502,503,503,498,494,503,503,495,500,493,503,499,496,503,503,503,501,503,495,497,503,492,465,486,502,503,501,503,500,502,503,503,300,350,491,500,503,503,495,490,502,451,503,498,440,503,503,499,503,502,496,503,502,502,503,499,481,503,503,503,503,486,503,502,490,503,500,502,503
"1340",500,458,500,500,418,500,500,488,250,495,500,500,497,462,341,499,452,498,495,332,500,498,469,214,500,463,493,500,497,500,495,500,500,488,500,498,498,500,493,495,498,496,500,500,500,499,493,500,499,498,500,500,452,499,500,478,435,500,500,500,498,500,492,500,496,500,500,404,497,500,490,499,498,475,495,498,500,500,500,445,500,500,499,500,500,495,491,500,500,492,497,490,500,496,493,500,500,500,498,500,492,494,500,489,462,483,499,500,499,500,497,499,500,500,299,348,488,497,500,500,492,487,499,449,500,495,437,500,500,496,500,499,493,500,499,499,500,496,478,500,500,500,500,483,500,499,487,500,497,499,500
"1341",503,460,503,503,421,503,503,491,250,498,502,503,500,465,344,502,455,501,498,335,503,501,472,215,503,464,496,503,500,503,498,503,503,491,503,501,501,503,496,498,501,499,503,503,503,502,496,503,502,501,503,503,455,502,503,481,438,503,500,503,501,503,495,503,499,503,503,407,500,503,493,502,501,478,498,501,503,503,503,446,503,503,502,503,503,498,494,503,503,495,500,493,503,499,496,503,503,503,501,503,495,497,503,492,465,486,502,503,501,503,500,502,503,503,300,350,491,500,503,503,495,490,502,451,503,498,440,503,503,499,503,502,496,503,502,502,503,499,481,503,503,503,503,486,503,502,490,503,500,502,503
"1342",501,458,501,501,419,501,501,489,250,496,500,501,498,463,342,500,453,499,496,335,501,499,470,213,501,462,494,501,498,501,496,501,501,489,501,499,499,501,494,496,499,497,501,501,501,500,494,501,500,499,501,501,453,500,501,479,436,501,498,501,501,501,493,501,497,501,501,405,498,501,491,500,499,476,496,499,501,501,501,444,501,501,500,501,501,496,492,501,501,493,498,491,501,497,494,501,501,501,499,501,493,495,501,490,463,484,500,501,499,501,498,500,501,501,298,348,489,498,501,501,493,488,500,449,501,496,438,501,501,497,501,500,494,501,500,500,501,497,479,501,501,501,501,484,501,500,488,501,498,500,501
"1343",503,460,503,503,421,503,503,491,250,498,502,503,500,465,344,502,455,501,498,335,503,501,472,215,503,464,496,503,500,503,498,503,503,491,503,501,501,503,496,498,501,499,503,503,503,502,496,503,502,501,503,503,455,502,503,481,438,503,500,503,501,503,495,503,499,503,503,407,500,503,493,502,501,478,498,501,503,503,503,446,503,503,502,503,503,498,494,503,503,495,500,493,503,499,496,503,503,503,501,503,495,497,503,492,465,486,502,503,501,503,500,502,503,503,300,350,491,500,503,503,495,490,502,451,503,498,440,503,503,499,503,502,496,503,502,502,503,499,481,503,503,503,503,486,503,502,490,503,500,502,503
"1344",495,452,495,495,413,495,495,487,247,490,494,495,492,457,336,494,447,493,491,330,495,493,464,210,495,456,489,495,492,495,490,495,495,483,495,493,493,495,488,490,493,491,495,495,495,494,488,495,494,493,495,495,447,494,495,473,434,495,492,495,493,495,495,495,491,495,495,401,492,495,485,494,493,470,490,493,495,495,495,438,495,495,494,495,495,490,486,495,495,487,492,485,495,494,488,495,495,495,493,495,487,489,495,484,457,478,494,495,493,495,492,494,495,495,299,342,483,492,495,495,487,482,494,443,495,491,432,495,495,492,495,494,488,495,494,494,495,491,478,495,495,495,495,478,495,494,482,495,492,494,495
"1345",503,460,503,503,421,503,503,491,250,498,502,503,500,465,344,502,455,501,498,335,503,501,472,215,503,464,496,503,500,503,498,503,503,491,503,501,501,503,496,498,501,499,503,503,503,502,496,503,502,501,503,503,455,502,503,481,438,503,500,503,501,503,495,503,499,503,503,407,500,503,493,502,501,478,498,501,503,503,503,446,503,503,502,503,503,498,494,503,503,495,500,493,503,499,496,503,503,503,501,503,495,497,503,492,465,486,502,503,501,503,500,502,503,503,300,350,491,500,503,503,495,490,502,451,503,498,440,503,503,499,503,502,496,503,502,502,503,499,481,503,503,503,503,486,503,502,490,503,500,502,503
"1346",499,456,499,499,417,499,499,488,249,494,498,499,496,461,341,498,451,497,494,332,499,497,468,212,499,460,492,499,496,499,494,499,499,487,499,497,498,499,492,495,497,495,499,499,499,498,492,499,498,497,499,499,451,498,499,477,434,499,496,499,497,499,491,499,499,499,499,404,496,499,490,498,498,474,494,497,499,499,499,442,499,499,498,499,499,494,490,499,499,491,496,491,499,496,492,499,499,499,497,499,493,494,499,488,461,482,498,499,497,499,496,498,499,499,296,349,488,496,499,499,492,489,498,447,499,494,436,499,499,495,499,499,492,499,498,498,499,495,477,499,499,499,499,483,499,498,486,499,496,499,499
"1347",503,460,503,503,421,503,503,491,250,498,502,503,500,465,344,502,455,501,498,335,503,501,472,215,503,464,496,503,500,503,498,503,503,491,503,501,501,503,496,498,501,499,503,503,503,502,496,503,502,501,503,503,455,502,503,481,438,503,500,503,501,503,495,503,499,503,503,407,500,503,493,502,501,478,498,501,503,503,503,446,503,503,502,503,503,498,494,503,503,495,500,493,503,499,496,503,503,503,501,503,495,497,503,492,465,486,502,503,501,503,500,502,503,503,300,350,491,500,503,503,495,490,502,451,503,498,440,503,503,499,503,502,496,503,502,502,503,499,481,503,503,503,503,486,503,502,490,503,500,502,503
"1348",503,460,503,503,421,503,503,491,250,498,502,503,500,465,344,502,455,501,498,335,503,501,472,215,503,464,496,503,500,503,498,503,503,491,503,501,501,503,496,498,501,499,503,503,503,502,496,503,502,501,503,503,455,502,503,481,438,503,500,503,501,503,495,503,499,503,503,407,500,503,493,502,501,478,498,501,503,503,503,446,503,503,502,503,503,498,494,503,503,495,500,493,503,499,496,503,503,503,501,503,495,497,503,492,465,486,502,503,501,503,500,502,503,503,300,350,491,500,503,503,495,490,502,451,503,498,440,503,503,499,503,502,496,503,502,502,503,499,481,503,503,503,503,486,503,502,490,503,500,502,503
"1421",407,382,407,407,329,407,407,402,177,402,406,407,406,369,335,406,359,406,402,328,407,405,376,208,407,368,400,407,404,407,407,407,407,395,407,406,405,407,400,402,405,403,407,407,407,407,400,407,407,405,407,407,359,407,407,396,367,407,404,407,405,407,401,407,404,407,407,407,404,407,405,406,405,382,402,405,407,407,407,350,407,407,406,407,407,402,398,407,407,401,404,397,407,403,400,407,407,407,405,407,399,402,407,396,369,396,406,407,405,407,404,406,407,407,216,269,396,404,407,407,399,395,407,357,407,402,349,407,407,403,407,406,400,407,407,406,407,404,403,407,407,407,407,390,407,406,407,407,404,406,407
"1424",500,457,500,500,421,500,500,488,250,495,499,500,497,465,341,499,452,498,495,332,500,498,472,212,500,461,493,500,497,500,495,500,500,488,500,498,498,500,493,495,498,496,500,500,500,499,493,500,499,498,500,500,452,499,500,478,438,500,497,500,498,500,492,500,496,500,500,404,500,500,490,499,498,478,495,498,500,500,500,443,500,500,499,500,500,495,491,500,500,492,497,490,500,496,493,500,500,500,498,500,492,494,500,489,465,483,499,500,498,500,497,499,500,500,297,347,488,497,500,500,492,487,499,448,500,495,437,500,500,496,500,499,493,500,499,499,500,496,478,500,500,500,500,483,500,499,487,500,497,499,500
"1446",503,460,503,503,421,503,503,491,250,498,502,503,500,465,344,502,455,501,498,335,503,501,472,215,503,464,496,503,500,503,498,503,503,491,503,501,501,503,496,498,501,499,503,503,503,502,496,503,502,501,503,503,455,502,503,481,438,503,500,503,501,503,495,503,499,503,503,407,500,503,493,502,501,478,498,501,503,503,503,446,503,503,502,503,503,498,494,503,503,495,500,493,503,499,496,503,503,503,501,503,495,497,503,492,465,486,502,503,501,503,500,502,503,503,300,350,491,500,503,503,495,490,502,451,503,498,440,503,503,499,503,502,496,503,502,502,503,499,481,503,503,503,503,486,503,502,490,503,500,502,503
"1451",493,458,493,493,411,493,493,481,249,488,492,493,490,455,343,492,445,491,488,333,493,491,462,214,493,454,486,493,490,493,488,493,493,481,493,491,491,493,486,488,491,489,493,493,493,492,486,493,492,491,493,493,445,492,493,472,436,493,490,493,491,493,485,493,490,493,493,405,490,493,493,492,491,468,488,491,493,493,493,436,493,493,492,493,493,488,484,493,493,485,490,484,493,489,486,493,493,493,491,493,486,488,493,483,455,476,492,493,491,493,490,492,493,493,290,341,481,490,493,493,485,481,492,441,493,488,430,493,493,489,493,492,486,493,492,492,493,489,477,493,493,493,493,476,493,492,483,493,490,492,493
"1457",502,459,502,502,420,502,502,490,250,497,501,502,499,464,343,501,454,500,497,335,502,500,471,214,502,463,495,502,499,502,497,502,502,490,502,500,500,502,495,497,500,498,502,502,502,501,495,502,501,500,502,502,454,501,502,480,437,502,499,502,500,502,494,502,498,502,502,406,499,502,492,502,500,477,497,500,502,502,502,445,502,502,501,502,502,497,493,502,502,495,499,492,502,498,495,502,502,502,500,502,494,496,502,491,464,485,501,502,500,502,499,501,502,502,299,349,490,499,502,502,494,489,501,450,502,497,439,502,502,498,502,501,495,502,501,501,502,498,480,502,502,502,502,485,502,501,489,502,499,501,502
"150",501,458,501,501,419,501,501,490,250,496,500,501,498,463,342,500,453,499,496,333,501,499,470,213,501,462,494,501,498,501,496,501,501,489,501,499,501,501,494,498,499,497,501,501,501,500,494,501,500,499,501,501,453,500,501,479,436,501,498,501,499,501,493,501,498,501,501,405,498,501,491,500,501,476,496,499,501,501,501,444,501,501,500,501,501,496,492,501,501,493,498,491,501,498,494,501,501,501,499,501,493,497,501,490,463,484,500,501,499,501,498,500,501,501,298,350,491,498,501,501,493,489,500,449,501,496,438,501,501,497,501,501,494,501,500,500,501,497,479,501,501,501,501,485,501,500,488,501,498,501,501
"1500",478,435,478,478,418,478,478,466,244,473,477,478,476,465,319,477,430,476,473,310,478,478,472,190,478,439,471,478,475,478,473,478,478,466,478,476,476,478,471,473,476,474,478,478,478,477,471,478,477,476,478,478,430,477,478,456,438,478,475,478,476,478,470,478,474,478,478,382,478,478,468,477,476,478,473,476,478,478,478,421,478,478,477,478,478,473,469,478,478,471,477,468,478,474,471,478,478,478,476,478,470,474,478,467,465,461,477,478,476,478,475,478,478,478,275,325,466,475,478,478,470,465,477,426,478,473,415,478,478,474,478,477,471,478,477,477,478,474,456,478,478,478,478,461,478,477,465,478,475,477,478
